CustomerID,Age,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Kidhome,Teenhome,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Education,Marital_Status,CustomerTenureDays,Cluster
927,38,85727.99,17,707.45,79.92,250.88,87.82,81.94,74.69,12,2,5,2,1,0,1,0,0,1,0,0,0,Master,Together,813,1
928,49,90924.25,34,972.27,32.44,737.03,128.81,31.12,105.95,7,6,8,10,2,0,0,1,0,0,0,0,0,Basic,Divorced,2023,3
929,26,90220.23,60,612.32,24.38,360.38,66.13,24.57,107.55,13,4,18,5,2,1,1,1,0,1,1,1,0,PhD,Divorced,1285,1
930,41,33081.73,11,182.82,14.87,92.84,9.33,8.59,22.93,2,2,1,7,1,1,0,0,0,1,1,0,0,Master,Widow,1495,0
931,21,13518.06,74,285.71,25.02,144.49,2.68,12.25,31.73,4,2,7,6,4,0,2,0,0,0,0,1,0,Graduation,Widow,1539,0
932,35,80261.24,29,706.13,89.64,479.08,66.75,36.56,61.5,7,8,13,3,3,1,1,0,0,0,0,0,0,Master,Married,3014,1
933,56,33022.96,50,169.43,18.72,89.16,20.11,18.2,8.93,2,2,7,5,6,2,0,0,0,0,0,1,0,2n Cycle,Widow,700,0
934,41,105759.33,22,361.55,72.57,0.0,97.39,72.37,131.14,4,4,7,4,1,0,0,0,1,1,0,0,0,2n Cycle,Together,2449,3
935,26,75707.35,3,1066.08,98.85,186.56,86.34,96.81,101.99,8,1,5,5,3,0,1,0,1,0,0,0,0,Master,Divorced,2117,3
936,45,108453.2,61,760.83,52.26,539.96,157.47,33.06,103.7,5,5,13,2,1,1,0,0,1,0,1,0,0,Master,Widow,247,1
937,20,30085.43,34,297.65,34.6,153.96,42.23,29.63,56.05,1,1,6,6,3,0,1,0,0,1,0,0,0,Graduation,Married,2802,0
938,31,69873.45,78,991.35,30.2,268.95,61.84,84.8,94.02,6,3,17,2,1,0,1,1,1,1,0,1,0,2n Cycle,Married,1533,1
939,31,79228.32,6,540.81,75.34,136.35,56.83,54.96,0.0,6,3,10,7,3,1,2,0,1,1,1,0,0,Basic,Widow,617,1
940,48,106613.82,28,1219.36,70.8,159.99,62.77,49.42,62.62,4,2,7,7,0,0,1,1,1,1,0,1,0,2n Cycle,Together,694,3
941,61,37248.25,0,134.46,9.47,29.38,27.31,17.56,19.64,6,0,2,14,2,2,1,0,0,0,0,0,0,Graduation,Married,1782,2
942,39,39558.83,4,167.52,10.46,64.36,11.8,19.92,15.06,1,1,4,6,2,1,2,0,0,0,0,0,0,Master,Widow,2733,0
943,23,36675.86,81,452.92,24.35,96.75,6.46,15.83,82.51,5,0,3,9,3,0,0,0,0,0,0,0,0,Graduation,Widow,1421,0
944,28,26114.01,12,224.0,22.38,34.16,53.45,2.07,27.48,0,0,2,4,0,2,0,0,0,0,0,1,0,PhD,Divorced,1713,2
945,22,88360.2,6,379.04,21.63,59.69,118.22,71.57,70.82,6,0,16,7,0,1,0,0,0,1,0,0,0,2n Cycle,Single,2575,1
946,57,25983.72,41,212.01,14.68,95.8,47.49,10.22,30.29,1,1,2,7,2,1,0,0,0,0,0,0,0,PhD,Together,3245,2
947,25,22318.5,46,294.03,28.1,117.52,50.58,18.88,0.0,0,1,1,5,4,2,1,1,1,0,0,0,0,2n Cycle,Divorced,1411,0
948,54,34190.17,44,88.68,10.96,148.74,49.39,13.16,21.41,4,0,5,3,0,1,2,0,0,1,0,0,0,Graduation,Married,980,2
949,48,77664.59,45,839.16,73.38,404.28,73.4,100.14,81.3,7,2,5,5,0,0,0,0,0,0,0,0,0,Basic,Divorced,408,3
950,23,35050.39,39,167.8,23.55,99.07,98.41,39.33,17.79,3,3,2,4,5,0,2,0,1,0,1,0,0,Graduation,Married,42,0
951,41,40341.72,49,219.15,14.63,137.35,10.29,12.77,3.9,0,0,1,9,4,2,0,0,0,0,0,0,0,Graduation,Divorced,3187,2
952,31,25565.19,73,170.99,34.12,57.67,20.19,29.3,54.69,4,1,4,4,0,2,2,0,0,0,0,0,0,Graduation,Widow,2083,2
953,29,24412.35,22,290.06,14.63,138.94,44.29,37.88,9.2,0,0,4,3,2,2,2,1,1,0,0,0,0,Graduation,Divorced,1699,2
954,29,87333.43,28,1203.49,66.02,325.48,92.62,77.98,124.44,3,5,9,8,1,0,1,0,0,1,0,0,0,PhD,Widow,2803,3
955,57,27968.53,50,188.92,20.44,142.8,38.42,6.02,27.12,2,0,3,4,3,2,2,0,0,0,0,0,0,PhD,Together,3515,2
956,24,26335.34,68,119.32,41.85,218.38,20.94,30.64,40.43,4,1,8,4,1,1,1,0,0,0,0,0,0,PhD,Divorced,252,2
957,38,91630.4,71,780.91,43.96,359.34,65.87,70.04,57.52,9,3,14,2,3,1,1,0,1,1,0,1,0,PhD,Divorced,1971,3
958,27,26791.1,43,135.19,22.0,36.58,10.66,26.49,15.02,0,7,5,4,2,1,0,0,0,0,0,0,0,PhD,Together,795,0
959,21,32345.81,86,262.22,19.23,146.19,40.87,47.74,67.26,2,2,5,3,0,1,1,1,0,0,0,0,0,Master,Single,1503,0
960,44,94565.17,46,1182.22,22.26,126.52,68.26,83.63,234.7,7,3,3,2,2,0,2,1,1,0,1,0,0,2n Cycle,Together,1652,3
961,37,85227.36,28,642.86,54.12,511.94,54.06,55.26,0.0,4,5,11,4,5,1,0,1,0,1,0,0,0,Master,Married,1062,1
962,18,35206.68,4,199.73,45.63,259.41,46.75,24.62,52.44,3,3,6,4,5,2,1,0,0,0,0,0,0,PhD,Married,3224,0
963,58,44720.84,3,207.9,8.66,79.85,22.32,11.86,25.69,1,1,3,5,4,1,2,0,1,0,0,0,0,PhD,Single,1369,2
964,20,33483.96,84,204.63,9.24,225.38,45.97,4.62,25.57,4,2,9,2,1,1,0,0,0,0,0,0,0,2n Cycle,Widow,2154,0
965,22,92075.53,49,715.91,54.99,166.84,113.88,34.75,122.06,9,2,8,7,1,0,1,1,1,1,0,0,0,Basic,Married,3536,1
966,40,70769.65,54,917.61,71.78,390.84,71.08,42.58,140.84,5,2,6,7,3,0,2,0,0,0,0,0,0,Basic,Divorced,2161,3
967,35,64899.21,55,669.14,63.82,489.41,129.05,51.18,122.09,4,2,7,6,2,1,0,1,1,0,1,0,0,Master,Single,1825,1
968,41,102072.14,36,622.87,58.91,370.46,103.12,28.11,10.12,8,1,11,7,1,0,2,1,0,0,0,0,0,Master,Married,1130,1
969,34,96539.38,14,596.79,83.5,283.78,132.22,0.0,123.34,2,5,10,4,2,0,0,0,0,0,0,0,0,2n Cycle,Together,787,3
970,37,94546.38,83,437.21,43.28,643.61,0.0,73.46,68.39,6,2,8,10,1,0,1,0,0,0,0,0,0,Graduation,Widow,3457,3
971,45,30888.0,56,97.05,14.7,90.2,16.14,15.4,1.7,4,0,3,4,1,2,1,0,0,0,0,0,0,Basic,Single,2490,2
972,48,87607.66,4,306.74,66.09,626.02,102.23,29.26,122.07,8,0,10,4,2,0,0,0,0,1,0,1,0,2n Cycle,Single,3124,3
973,33,100889.42,44,356.01,90.72,383.07,57.86,48.56,53.1,11,4,11,0,3,1,2,1,1,0,1,0,0,PhD,Married,2619,1
974,57,35898.07,56,212.23,13.02,33.22,23.49,15.89,14.93,0,1,2,6,0,1,0,0,0,0,0,0,0,PhD,Divorced,412,2
975,42,83846.28,78,687.15,69.21,378.58,152.76,60.26,98.42,4,3,8,4,1,0,1,0,0,0,1,1,0,Graduation,Divorced,2984,3
976,42,102810.29,99,656.07,42.17,315.39,72.72,35.95,91.1,11,6,13,9,0,0,0,0,0,1,1,1,0,Graduation,Together,768,3
977,26,105114.08,41,686.44,49.03,403.99,75.76,68.41,36.41,7,1,6,6,1,1,2,0,0,0,1,1,0,Master,Together,2270,1
978,46,38288.31,67,144.07,11.43,0.0,26.73,11.3,20.89,1,0,2,6,1,1,1,0,0,0,0,0,0,Master,Married,1614,0
979,32,116066.35,98,862.83,55.89,171.25,129.1,54.05,58.74,3,0,13,3,1,1,1,0,0,0,0,1,0,2n Cycle,Together,312,3
980,20,16960.9,87,372.32,33.25,51.62,41.96,30.52,21.41,3,1,5,2,1,1,1,0,0,1,0,0,0,PhD,Married,3317,0
981,29,77923.34,17,944.05,74.09,118.19,52.01,28.67,184.19,4,2,6,3,1,0,0,1,0,0,1,0,0,Basic,Widow,1310,1
982,23,22890.04,93,136.78,38.17,104.7,29.06,8.93,29.66,5,2,3,3,2,1,1,0,0,0,0,0,0,Basic,Together,1756,0
983,36,34216.05,24,130.5,8.13,94.28,32.59,10.57,14.51,2,1,1,5,1,2,1,0,0,0,0,0,0,Basic,Widow,3175,2
984,40,85438.63,77,864.56,21.9,510.76,159.72,62.54,138.95,9,1,8,4,4,0,1,1,0,1,0,0,0,Basic,Divorced,1340,3
985,43,82538.21,29,861.91,59.01,146.34,38.93,35.08,92.17,10,5,13,5,1,1,1,1,0,0,0,1,0,2n Cycle,Single,825,1
986,44,84143.37,74,1124.39,70.65,520.29,91.59,71.4,170.49,3,3,9,9,1,0,0,0,1,0,0,0,0,Master,Widow,3290,3
987,38,79134.85,50,331.5,55.06,561.71,84.72,78.65,55.81,14,3,8,4,2,0,0,1,1,1,0,0,0,Graduation,Together,2042,3
988,21,88892.93,75,770.96,77.93,258.26,55.39,12.81,66.83,7,5,7,4,1,0,0,1,1,0,0,0,0,Graduation,Widow,985,1
989,39,86652.06,89,967.28,49.22,144.42,139.29,0.0,157.3,2,6,4,4,4,0,2,1,1,0,0,0,0,Graduation,Single,100,3
990,23,62525.39,95,433.16,73.81,340.85,42.96,47.12,67.02,8,3,6,9,1,1,2,0,0,1,1,0,0,2n Cycle,Single,698,1
991,34,93975.98,4,583.37,85.47,310.83,259.0,85.24,148.51,1,2,3,8,2,0,0,0,0,1,0,0,0,Graduation,Widow,981,3
992,18,23618.11,76,306.21,37.07,229.45,63.87,23.92,16.78,2,1,3,5,1,2,2,1,0,0,0,0,0,Graduation,Widow,3141,2
993,53,105295.28,23,505.6,100.85,609.31,128.32,55.79,79.8,3,5,4,6,5,0,0,1,1,1,0,0,0,PhD,Divorced,2427,3
994,20,25344.46,88,303.46,27.27,297.52,41.29,19.99,50.74,0,2,6,7,2,2,0,0,1,0,0,1,0,Master,Divorced,2992,0
995,54,95141.88,49,857.24,60.07,433.26,166.56,119.42,114.04,8,4,7,8,0,0,1,0,0,0,0,0,0,Master,Single,2945,3
996,57,87777.84,0,923.25,104.02,305.03,186.3,78.94,78.11,4,3,12,3,3,0,1,0,1,0,0,0,0,Graduation,Divorced,3588,3
997,42,104785.2,25,845.96,9.65,247.99,89.15,89.78,74.48,11,2,7,5,1,1,2,0,0,1,0,0,0,PhD,Divorced,2767,3
998,36,27367.01,30,74.28,12.12,38.82,44.35,11.08,30.98,3,1,1,5,0,1,0,0,0,0,0,0,0,Basic,Single,2291,0
999,38,78564.41,57,256.7,45.94,133.53,50.83,23.5,101.99,4,2,12,5,2,1,1,0,0,1,1,1,0,PhD,Single,785,1
1000,39,98291.92,33,1012.87,66.67,525.59,168.11,78.14,144.06,8,4,6,1,1,0,0,0,0,0,0,1,0,2n Cycle,Single,670,3
